id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,location_x,location_y,team_id,team_name,opponentTeam_id,opponentTeam_name,player_id,player_name,shot_isGoal,shot_xg,shot_xg2,possession_id,possession_duration,possession_eventsNumber,possession_eventIndex,possession_startLocation_x,possession_startLocation_y,assist_info_id,assist_info_matchId,assist_info_matchPeriod,assist_info_minute,assist_info_second,assist_info_matchTimestamp,assist_info_videoTimestamp,assist_info_relatedEventId,assist_info_type_primary,assist_info_type_secondary,assist_info_location_x,assist_info_location_y,assist_info_team_id,assist_info_team_name,assist_info_team_formation,assist_info_opponentTeam_id,assist_info_opponentTeam_name,assist_info_opponentTeam_formation,assist_info_player_id,assist_info_player_name,assist_info_player_position,assist_info_pass_accurate,assist_info_pass_angle,assist_info_pass_height,assist_info_pass_length,assist_info_pass_recipient_id,assist_info_pass_recipient_name,assist_info_pass_recipient_position,assist_info_pass_endLocation_x,assist_info_pass_endLocation_y,assist_info_shot,assist_info_groundDuel,assist_info_aerialDuel,assist_info_infraction,assist_info_carry,assist_info_possession_id,assist_info_possession_duration,assist_info_possession_types,assist_info_possession_eventsNumber,assist_info_possession_eventIndex,assist_info_possession_startLocation_x,assist_info_possession_startLocation_y,assist_info_possession_endLocation_x,assist_info_possession_endLocation_y,assist_info_possession_team_id,assist_info_possession_team_name,assist_info_possession_team_formation,assist_info_possession_attack_withShot,assist_info_possession_attack_withShotOnGoal,assist_info_possession_attack_withGoal,assist_info_possession_attack_flank,assist_info_possession_attack_xg,shot_goalkeeper_id,shot_goalkeeper_name,assist_info,assist_info_possession_attack,assist_info_carry_progression,assist_info_carry_endLocation_x,assist_info_carry_endLocation_y,flank_center,flank_left,flank_right,shot_bodyPart_head_or_other,shot_bodyPart_left_foot,shot_bodyPart_right_foot,player_position_attacker,player_position_defender,player_position_midfielder,corner,counterattack,direct_free_kick,free_kick,free_kick_cross,set_piece_attack,throw_in,formation_back_3_or_5,formation_back_4,formation_narrow,formation_other,opponent_formation_back_3_or_5,opponent_formation_back_4,opponent_formation_narrow,opponent_formation_other,shot_distance,shot_angle,minute_exact,minute_int
2511442813,5589093,1H,6,36,00:06:36.142,397.142054,86,51,676,Barcelona,2447,Borussia Dortmund,14817,R. Lewandowski,0,0.06486,0.123,2511442802,27.143901,12,11,28,0,2511442812.0,5589093.0,1H,6.0,35.0,00:06:35.503,396.503508,2511442813.0,pass,"['deep_completion', 'key_pass', 'lateral_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",94.0,26.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,408307.0,Raphinha,LAMF,True,118.0,,19.0,14817.0,R. Lewandowski,CF,86.0,51.0,,,,,,2511442802.0,27.143901,"['attack', 'throw_in']",12.0,10.0,28.0,0.0,86.0,51.0,676.0,Barcelona,4-2-3-1,True,True,False,left,0.0649,328190.0,G. Kobel,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,25.495097567963924,31.00816038227413,6.6,7
2511442820,5589093,1H,7,25,00:07:25.336,446.336994,78,56,676,Barcelona,2447,Borussia Dortmund,770398,Lamine Yamal,0,0.009605,0.048,2511442814,8.718391,10,9,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,34.828149534535996,23.235232448226295,7.416666666666667,7
2511442983,5589093,1H,15,55,00:15:55.253,956.253061,77,58,676,Barcelona,2447,Borussia Dortmund,408307,Raphinha,0,0.01597,0.041,2511442980,5.4776525,5,4,100,0,2511442980.0,5589093.0,1H,15.0,48.0,00:15:48.607,949.607348,2511442981.0,corner,[],100.0,0.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,776387.0,Fermín López,AMF,True,147.0,low,16.0,770398.0,Lamine Yamal,RAMF,87.0,13.0,,,,,,2511442980.0,5.4776525,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,0.0,77.0,58.0,676.0,Barcelona,4-2-3-1,True,False,False,left,0.016,,,,,,,,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,36.87817782917155,21.50730972954353,15.916666666666666,16
2511443134,5589093,1H,24,28,00:24:28.361,1469.361831,98,53,676,Barcelona,2447,Borussia Dortmund,408307,Raphinha,1,0.692,0.635,2511443129,3.442481,4,3,76,70,2511443133.0,5589093.0,1H,24.0,27.0,00:24:27.450,1468.450623,2511443134.0,pass,"['assist', 'deep_completion', 'forward_pass', 'key_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",93.0,46.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,773942.0,Pau Cubarsí,RCB,True,45.0,,7.0,408307.0,Raphinha,LAMF,98.0,53.0,,,,,,2511443129.0,3.442481,"['set_piece_attack', 'attack', 'free_kick', 'free_kick_cross']",4.0,2.0,76.0,70.0,98.0,53.0,676.0,Barcelona,4-2-3-1,True,True,True,center,0.692,328190.0,G. Kobel,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,20.248456731316587,20.95577673063219,24.466666666666665,24
2511443205,5589093,1H,30,36,00:30:36.705,1837.705914,78,58,676,Barcelona,2447,Borussia Dortmund,14817,R. Lewandowski,0,0.01282,0.034,2511443189,44.995046,17,16,0,54,2511443203.0,5589093.0,1H,30.0,32.0,00:30:32.645,1833.645814,2511443204.0,pass,"['deep_completion', 'forward_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass', 'shot_assist', 'through_pass']",57.0,65.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,776387.0,Fermín López,AMF,True,-11.0,high,27.0,408307.0,Raphinha,LAMF,82.0,57.0,,,,,,2511443189.0,44.995046,"['set_piece_attack', 'attack', 'free_kick']",17.0,13.0,0.0,54.0,78.0,58.0,676.0,Barcelona,4-2-3-1,True,False,False,center,0.0128,,,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,36.124783736376884,21.6559890384225,30.6,31
2511443363,5589093,1H,33,20,00:33:20.283,2001.283923,86,31,2447,Borussia Dortmund,676,Barcelona,496766,K. Adeyemi,0,0.01309,0.052,2511443359,4.0069055,5,4,65,74,2511443361.0,5589093.0,1H,33.0,17.0,00:33:17.196,1998.196332,2511443363.0,pass,"['deep_completion', 'key_pass', 'lateral_pass', 'long_pass', 'pass_to_penalty_area', 'shot_assist']",76.0,69.0,2447.0,Borussia Dortmund,4-5-1,676.0,Barcelona,4-2-3-1,146583.0,J. Brandt,RCMF3,True,-69.0,high,28.0,496766.0,K. Adeyemi,LW,86.0,31.0,,,,,,2511443359.0,4.0069055,['attack'],5.0,3.0,65.0,74.0,86.0,31.0,2447.0,Borussia Dortmund,4-5-1,True,False,False,right,0.0131,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,19.235384061671343,49.8012126883005,33.333333333333336,33
2511443266,5589093,1H,33,36,00:33:36.996,2017.996191,90,33,676,Barcelona,2447,Borussia Dortmund,408307,Raphinha,0,0.236,0.163,2511443256,15.708558,10,9,10,62,2511443264.0,5589093.0,1H,33.0,35.0,00:33:35.423,2016.423099,2511443266.0,pass,"['deep_completion', 'key_pass', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass', 'shot_assist', 'smart_pass', 'through_pass']",75.0,63.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,770398.0,Lamine Yamal,RAMF,True,-53.0,,26.0,408307.0,Raphinha,LAMF,90.0,33.0,,,,,,2511443256.0,15.708558,"['counterattack', 'attack']",10.0,8.0,10.0,62.0,90.0,33.0,676.0,Barcelona,4-2-3-1,True,False,False,right,0.236,,,,,,,,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,15.033296378372908,61.76255446183274,33.6,34
2511443358,5589093,1H,39,22,00:39:22.901,2363.90164,88,45,676,Barcelona,2447,Borussia Dortmund,14817,R. Lewandowski,0,0.2777,0.166,2511443339,15.7260165,12,11,14,62,2511443355.0,5589093.0,1H,39.0,21.0,00:39:21.117,2362.117578,2511443362.0,pass,"['deep_completion', 'lateral_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",86.0,34.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,408307.0,Raphinha,LAMF,True,70.0,,15.0,14817.0,R. Lewandowski,CF,90.0,55.0,,,,,,2511443339.0,15.7260165,"['counterattack', 'attack']",12.0,8.0,14.0,62.0,88.0,45.0,676.0,Barcelona,4-2-3-1,True,True,False,center,0.2777,328190.0,G. Kobel,,,,,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,20.248456731316587,42.92562661914572,39.36666666666667,39
2511443520,5589093,1H,39,55,00:39:55.730,2396.730915,91,33,2447,Borussia Dortmund,676,Barcelona,603501,C. Chukwuemeka,0,0.08475,0.109,2511443504,26.783649,16,15,10,53,2511443519.0,5589093.0,1H,39.0,54.0,00:39:54.086,2395.086813,2511443520.0,pass,"['cross', 'deep_completed_cross', 'loss', 'pass_to_penalty_area', 'progressive_pass']",90.0,16.0,2447.0,Borussia Dortmund,4-5-1,676.0,Barcelona,4-2-3-1,496766.0,K. Adeyemi,LW,True,85.0,low,12.0,603501.0,C. Chukwuemeka,LCMF3,91.0,33.0,,,,,,2511443504.0,26.783649,['attack'],16.0,13.0,10.0,53.0,91.0,33.0,2447.0,Borussia Dortmund,4-5-1,True,False,False,left,0.0847,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14.035668847618199,65.2825590889166,39.916666666666664,40
2511443525,5589093,1H,39,59,00:39:59.156,2400.156304,82,54,2447,Borussia Dortmund,676,Barcelona,622782,J. Gittens,0,0.1496,0.068,2511443525,0.0,1,0,82,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7849.0,W. Szczęsny,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30.479501308256342,26.0219794833542,39.983333333333334,40
2511443486,5589093,1H,43,33,00:43:33.294,2614.294922,81,52,676,Barcelona,2447,Borussia Dortmund,776387,Fermín López,0,0.08941,0.076,2511443381,155.063288,70,69,55,72,2511443480.0,5589093.0,1H,43.0,31.0,00:43:31.277,2612.277212,2511443482.0,pass,"['short_or_medium_pass', 'shot_assist']",82.0,47.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,408307.0,Raphinha,LAMF,True,98.0,,7.0,776387.0,Fermín López,AMF,81.0,57.0,,,,,,2511443381.0,155.063288,['attack'],70.0,66.0,55.0,72.0,81.0,52.0,676.0,Barcelona,4-2-3-1,True,True,False,center,0.0894,328190.0,G. Kobel,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30.0,27.81041544384634,43.55,44
2511443608,5589093,1H,45,26,00:45:26.664,2727.66428,89,60,2447,Borussia Dortmund,676,Barcelona,263490,S. Guirassy,0,0.08451,0.207,2511443602,4.3013535,5,4,75,100,2511443605.0,5589093.0,1H,45.0,24.0,00:45:24.402,2725.402242,2511443607.0,pass,"['deep_completion', 'forward_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",78.0,82.0,2447.0,Borussia Dortmund,4-5-1,676.0,Barcelona,4-2-3-1,603501.0,C. Chukwuemeka,LCMF3,True,-38.0,,16.0,263490.0,S. Guirassy,CF,90.0,68.0,,,,,,2511443602.0,4.3013535,"['attack', 'throw_in']",5.0,1.0,75.0,100.0,89.0,60.0,2447.0,Borussia Dortmund,4-5-1,True,False,False,right,0.0845,,,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,30.528675044947494,18.6971240904703,45.43333333333333,45
2511443656,5589093,2H,46,20,00:46:20.254,2851.254829,81,28,2447,Borussia Dortmund,676,Barcelona,622782,J. Gittens,0,0.03773,0.028,2511443630,41.8186555,18,17,45,14,2511443650.0,5589093.0,2H,46.0,15.0,00:46:15.764,2846.764186,2511443653.0,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",66.0,15.0,2447.0,Borussia Dortmund,4-5-1,676.0,Barcelona,4-2-3-1,447214.0,F. Nmecha,DMF,True,7.0,,17.0,622782.0,J. Gittens,LW,82.0,18.0,,,,,,2511443630.0,41.8186555,['attack'],18.0,14.0,45.0,14.0,81.0,28.0,2447.0,Borussia Dortmund,4-5-1,True,False,False,left,0.0377,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24.73863375370596,39.130399556985296,46.333333333333336,46
2511443567,5589093,2H,47,28,00:47:28.473,2919.473509,99,55,676,Barcelona,2447,Borussia Dortmund,14817,R. Lewandowski,1,0.3026,0.813,2511443561,7.2445275,5,4,63,52,2511443565.0,5589093.0,2H,47.0,27.0,00:47:27.322,2918.322546,2511443567.0,pass,"['assist', 'deep_completion', 'head_pass', 'key_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",99.0,40.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,408307.0,Raphinha,LAMF,True,90.0,high,10.0,14817.0,R. Lewandowski,CF,99.0,55.0,,,,,,2511443561.0,7.2445275,['attack'],5.0,3.0,63.0,52.0,99.0,55.0,676.0,Barcelona,4-2-3-1,True,True,True,center,0.3026,328190.0,G. Kobel,,,,,,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21.840329667841555,15.255118703057784,47.46666666666667,47
2511443872,5589093,2H,62,52,01:02:52.759,3843.759955,87,50,676,Barcelona,2447,Borussia Dortmund,776387,Fermín López,0,0.2056,0.143,2511443855,27.4136755,12,11,32,34,2511443868.0,5589093.0,2H,62.0,51.0,01:02:51.709,3842.709052,2511443872.0,pass,"['deep_completion', 'key_pass', 'pass_to_penalty_area', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass', 'shot_assist']",81.0,64.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,618294.0,Pedri,LDMF,True,-59.0,,11.0,776387.0,Fermín López,AMF,87.0,50.0,,,,,,2511443855.0,27.4136755,['attack'],12.0,10.0,32.0,34.0,87.0,50.0,676.0,Barcelona,4-2-3-1,True,False,False,right,0.2056,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24.08318915758459,32.99560723843002,62.86666666666667,63
2511443878,5589093,2H,63,31,01:03:31.308,3882.308531,90,31,676,Barcelona,2447,Borussia Dortmund,14817,R. Lewandowski,0,0.09142,0.101,2511443874,3.071938,4,3,72,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328190.0,G. Kobel,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15.297058540778355,60.4612177404419,63.516666666666666,64
2511443907,5589093,2H,64,5,01:04:05.780,3916.780026,88,38,676,Barcelona,2447,Borussia Dortmund,776387,Fermín López,0,0.2002,0.058,2511443883,23.739895,14,13,65,33,2511443904.0,5589093.0,2H,64.0,3.0,01:04:03.149,3914.149726,2511443906.0,pass,"['cross', 'deep_completed_cross', 'key_pass', 'lateral_pass', 'shot_assist', 'touch_in_box']",97.0,74.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,770398.0,Lamine Yamal,RAMF,True,-104.0,high,17.0,14817.0,R. Lewandowski,CF,93.0,50.0,,,,,,2511443883.0,23.739895,['attack'],14.0,11.0,65.0,33.0,88.0,38.0,676.0,Barcelona,4-2-3-1,True,False,False,right,0.2002,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17.46424919657298,53.794896965443336,64.08333333333333,64
2511443909,5589093,2H,64,7,01:04:07.866,3918.866251,98,35,676,Barcelona,2447,Borussia Dortmund,776387,Fermín López,0,0.1602,0.154,2511443909,0.0,1,0,98,35,2511443904.0,5589093.0,2H,64.0,3.0,01:04:03.149,3914.149726,2511443906.0,pass,"['cross', 'deep_completed_cross', 'key_pass', 'lateral_pass', 'shot_assist', 'touch_in_box']",97.0,74.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,770398.0,Lamine Yamal,RAMF,True,-104.0,high,17.0,14817.0,R. Lewandowski,CF,93.0,50.0,,,,,,2511443883.0,23.739895,['attack'],14.0,11.0,65.0,33.0,88.0,38.0,676.0,Barcelona,4-2-3-1,True,False,False,right,0.2002,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0710678118654755,103.8220546357317,64.11666666666666,64
2511444343,5589093,2H,65,52,01:05:52.418,4023.41853,90,49,676,Barcelona,2447,Borussia Dortmund,14817,R. Lewandowski,1,0.3312,0.176,2511443934,12.8566545,7,6,12,45,2511443940.0,5589093.0,2H,65.0,51.0,01:05:51.534,4022.534837,2511444343.0,pass,"['assist', 'deep_completion', 'key_pass', 'lateral_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",88.0,73.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,776387.0,Fermín López,AMF,True,-80.0,,16.0,14817.0,R. Lewandowski,CF,90.0,49.0,,,,,,2511443934.0,12.8566545,"['counterattack', 'attack']",7.0,5.0,12.0,45.0,90.0,49.0,676.0,Barcelona,4-2-3-1,True,True,True,right,0.3312,328190.0,G. Kobel,,,,,,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,21.213203435596427,36.19320730556469,65.86666666666666,66
2511444039,5589093,2H,68,19,01:08:19.245,4170.245487,74,52,2447,Borussia Dortmund,676,Barcelona,146583,J. Brandt,0,0.009496,0.02,2511444034,18.2558075,8,7,26,91,2511444038.0,5589093.0,2H,68.0,17.0,01:08:17.638,4168.638458,2511444039.0,pass,"['lateral_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",86.0,29.0,2447.0,Borussia Dortmund,4-5-1,676.0,Barcelona,4-2-3-1,622782.0,J. Gittens,LW,True,129.0,,20.0,146583.0,J. Brandt,RCMF3,74.0,52.0,,,,,,2511444034.0,18.2558075,['attack'],8.0,6.0,26.0,91.0,74.0,52.0,2447.0,Borussia Dortmund,4-5-1,True,False,False,center,0.0095,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35.84689665786984,24.865607513935494,68.31666666666666,68
2511444027,5589093,2H,76,36,01:16:36.243,4667.243855,88,60,676,Barcelona,2447,Borussia Dortmund,770398,Lamine Yamal,1,0.4264,0.209,2511444136,6.502898,7,6,44,29,2511444024.0,5589093.0,2H,76.0,33.0,01:16:33.381,4664.381176,2511444026.0,pass,"['assist', 'key_pass', 'lateral_pass', 'progressive_pass', 'short_or_medium_pass', 'smart_pass', 'through_pass']",70.0,25.0,676.0,Barcelona,4-2-3-1,2447.0,Borussia Dortmund,4-5-1,408307.0,Raphinha,LAMF,True,64.0,,28.0,770398.0,Lamine Yamal,RAMF,82.0,62.0,,,,,,2511444136.0,6.502898,"['counterattack', 'attack']",7.0,4.0,44.0,29.0,88.0,60.0,676.0,Barcelona,4-2-3-1,True,True,True,center,0.4264,328190.0,G. Kobel,,,,,,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,31.064449134018133,19.093492000485618,76.6,77
2511444229,5589093,2H,82,39,01:22:39.396,5030.396951,91,33,2447,Borussia Dortmund,676,Barcelona,520742,G. Reyna,0,0.05851,0.122,2511444224,3.831209,6,5,100,0,2511444226.0,5589093.0,2H,82.0,37.0,01:22:37.045,5028.045775,2511444228.0,pass,"['lateral_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",83.0,10.0,2447.0,Borussia Dortmund,4-5-1,676.0,Barcelona,4-2-3-1,652230.0,J. Duranville,LW,True,48.0,,12.0,520742.0,G. Reyna,LCMF3,90.0,24.0,,,,,,2511444224.0,3.831209,"['corner', 'set_piece_attack', 'attack']",6.0,2.0,100.0,0.0,91.0,33.0,2447.0,Borussia Dortmund,4-5-1,True,False,False,left,0.0585,,,,,,,,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,14.035668847618199,65.2825590889166,82.65,83
2511444235,5589093,2H,83,2,01:23:02.046,5053.046428,89,62,2447,Borussia Dortmund,676,Barcelona,134383,N. Süle,0,0.112,0.049,2511444232,0.93735,2,1,100,0,2511444232.0,5589093.0,2H,83.0,0.0,01:23:00.171,5051.171728,2511444235.0,corner,['shot_assist'],100.0,0.0,2447.0,Borussia Dortmund,4-5-1,676.0,Barcelona,4-2-3-1,520742.0,G. Reyna,LCMF3,True,106.0,high,44.0,134383.0,N. Süle,RB,89.0,62.0,,,,,,2511444232.0,0.93735,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,0.0,89.0,62.0,2447.0,Borussia Dortmund,4-5-1,True,True,False,left,0.112,7849.0,W. Szczęsny,,,,,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,32.2490309931942,16.715686488998475,83.03333333333333,83
2511444249,5589093,2H,83,52,01:23:52.261,5103.261694,92,47,2447,Borussia Dortmund,676,Barcelona,263490,S. Guirassy,0,0.02686,0.084,2511444245,1.6114705,4,3,100,100,2511444245.0,5589093.0,2H,83.0,50.0,01:23:50.413,5101.413275,2511444248.0,corner,['shot_assist'],100.0,100.0,2447.0,Borussia Dortmund,4-5-1,676.0,Barcelona,4-2-3-1,334720.0,R. Bensebaini,LB,True,-99.0,high,38.0,263490.0,S. Guirassy,CF,94.0,45.0,,,,,,2511444245.0,1.6114705,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,92.0,47.0,2447.0,Borussia Dortmund,4-5-1,True,False,False,right,0.0269,,,,,,,,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18.384776310850235,42.31804415845862,83.86666666666666,84
2511444274,5589093,2H,87,15,01:27:15.505,5306.505816,85,53,2447,Borussia Dortmund,676,Barcelona,520742,G. Reyna,0,0.1287,0.106,2511444270,6.2778305,6,5,71,79,2511444272.0,5589093.0,2H,87.0,13.0,01:27:13.500,5304.500754,2511444273.0,pass,"['deep_completion', 'forward_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass']",79.0,68.0,2447.0,Borussia Dortmund,4-5-1,676.0,Barcelona,4-2-3-1,263490.0,S. Guirassy,CF,True,0.0,,16.0,565394.0,M. Beier,RW,94.0,68.0,,,,,,2511444270.0,6.2778305,['attack'],6.0,2.0,71.0,79.0,85.0,53.0,2447.0,Borussia Dortmund,4-5-1,True,False,False,right,0.1287,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27.586228448267445,27.897271030947632,87.25,87
2511444275,5589093,2H,87,16,01:27:16.880,5307.880942,86,42,2447,Borussia Dortmund,676,Barcelona,146583,J. Brandt,0,0.2324,0.113,2511444275,0.0,1,0,86,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.615528128088304,44.83295738431911,87.26666666666667,87
2439503969,5589048,1H,3,52,00:03:52.494,233.494693,87,45,1609,Arsenal,756,Girona,11066,R. Sterling,0,0.177,0.186,2439503950,44.745056,19,18,68,84,2439503967.0,5589048.0,1H,3.0,49.0,00:03:49.730,230.730156,2439503968.0,pass,"['deep_completion', 'forward_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",71.0,14.0,1609.0,Arsenal,4-2-3-1,756.0,Girona,4-2-3-1,339789.0,Mikel Merino,AMF,True,27.0,,21.0,11066.0,R. Sterling,CF,89.0,28.0,,,,,,2439503950.0,44.745056,['attack'],19.0,15.0,68.0,84.0,87.0,45.0,1609.0,Arsenal,4-2-3-1,True,False,False,left,0.177,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21.095023109728988,41.67259575827343,3.8666666666666667,4
2439505241,5589048,1H,6,50,00:06:50.910,411.910564,96,46,1609,Arsenal,756,Girona,134717,L. Trossard,0,0.4754,0.55,2439503984,87.4710275,43,42,22,26,2439504033.0,5589048.0,1H,6.0,50.0,00:06:50.320,411.320033,2439505241.0,pass,"['cross', 'deep_completed_cross', 'forward_pass', 'key_pass', 'pass_to_penalty_area', 'progressive_pass', 'shot_assist']",76.0,19.0,1609.0,Arsenal,4-2-3-1,756.0,Girona,4-2-3-1,745929.0,E. Nwaneri,RAMF,True,41.0,high,28.0,134717.0,L. Trossard,LAMF,96.0,46.0,,,,,,2439503984.0,87.4710275,['attack'],43.0,40.0,22.0,26.0,96.0,46.0,1609.0,Arsenal,4-2-3-1,True,False,False,left,0.4754,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15.0,48.366460663429805,6.833333333333333,7
2439504013,5589048,1H,7,58,00:07:58.166,479.166847,77,58,756,Girona,1609,Arsenal,422520,Iván Martín,0,0.004705,0.039,2439503986,45.526139,16,15,0,44,2439504008.0,5589048.0,1H,7.0,55.0,00:07:55.252,476.252387,2439504009.0,pass,"['lateral_pass', 'short_or_medium_pass', 'shot_assist']",90.0,90.0,756.0,Girona,4-2-3-1,1609.0,Arsenal,4-2-3-1,708179.0,Y. Asprilla,AMF,True,-133.0,,21.0,422520.0,Iván Martín,LDMF,77.0,67.0,,,,,,2439503986.0,45.526139,"['set_piece_attack', 'attack', 'free_kick']",16.0,12.0,0.0,44.0,77.0,58.0,756.0,Girona,4-2-3-1,True,False,False,right,0.0047,,,,,,,,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,36.87817782917155,21.50730972954353,7.966666666666667,8
2439504060,5589048,1H,9,46,00:09:46.819,587.819106,86,46,756,Girona,1609,Arsenal,397060,A. Danjuma,0,0.1724,0.065,2439504019,75.550512,36,35,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,22.47220505424423,38.88977861121536,9.766666666666667,10
