id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,location_x,location_y,team_id,player_id,shot_bodyPart_head_or_other,assist_type_long_pass,direct_free_kick,assist_type_through_pass,shot_distance,shot_angle,shot_xg
2306376539,5588923,1H,9,26,00:09:26.621,567.621797,92,45,2447,65596,0,0,0,0,17.029386365926403,48.22997018164815,0.5454
2306377065,5588923,1H,11,16,00:11:16.481,677.481215,88,39,5072,38709,0,0,0,0,17.72004514666935,52.71297976353103,0.07826
2306377069,5588923,1H,11,22,00:11:22.865,683.865544,88,43,5072,621859,0,0,0,0,19.235384061671343,46.63657704161672,0.1015
2306377070,5588923,1H,11,24,00:11:24.287,685.287504,95,55,5072,499720,0,0,0,0,23.259406699226016,21.370622269343183,0.7555
2306377145,5588923,1H,17,34,00:17:34.620,1055.620026,79,64,5072,332860,0,1,0,1,39.698866482558415,17.38238888122791,0.02061
2306377154,5588923,1H,18,31,00:18:31.045,1112.045894,75,38,5072,38709,0,0,0,0,30.265491900843113,32.89101501677102,0.03212
2306377156,5588923,1H,19,7,00:19:07.370,1148.370833,86,46,5072,261984,1,0,0,0,22.47220505424423,38.88977861121536,0.06427
2306376653,5588923,1H,19,55,00:19:55.700,1196.700273,78,35,2447,146583,0,0,0,0,27.018512172212592,36.82749821141796,0.001746
2306377179,5588923,1H,23,23,00:23:23.276,1404.27636,76,62,5072,512740,0,0,0,0,40.311288741492746,18.67951605104533,0.01711
2306376760,5588923,1H,28,32,00:28:32.670,1713.670706,97,34,2447,496766,0,0,0,0,8.0,96.73292132685961,0.08562
2306376823,5588923,1H,32,54,00:32:54.530,1975.530078,74,72,2447,65596,0,0,0,0,49.040799340956916,13.501327843287452,0.004088
2306376828,5588923,1H,33,53,00:33:53.822,2034.822537,81,78,2447,448070,0,0,0,0,50.11985634456667,10.07653629349143,0.0174
2306376857,5588923,1H,35,43,00:35:43.288,2144.288821,86,36,2447,146583,0,0,0,0,19.1049731745428,50.29344225303053,0.0007661
2306377278,5588923,1H,36,57,00:36:57.184,2218.184705,96,66,5072,512740,0,0,0,0,33.24154027718932,8.989865340536012,0.1379
2306377844,5588923,2H,47,56,00:47:56.564,2912.564294,94,44,5072,590629,1,0,0,0,14.866068747318506,54.73698827040275,0.2227
2306377712,5588923,2H,49,37,00:49:37.998,3013.998031,91,29,2447,334720,0,0,0,0,14.866068747318506,60.94539590092286,0.01343
2306377561,5588923,2H,51,16,00:51:16.368,3112.368675,70,49,2447,65596,0,1,0,0,38.07886552931954,24.71141075740201,0.01033
2306377890,5588923,2H,54,15,00:54:15.193,3291.193621,87,39,5072,38709,0,0,0,0,18.681541692269406,50.40379136024971,0.1124
2306377922,5588923,2H,58,1,00:58:01.349,3517.349813,88,27,5072,590629,0,0,0,0,18.384776310850235,49.974132218828544,0.04841
2306377953,5588923,2H,62,21,01:02:21.681,3777.681463,87,47,5072,499720,0,0,0,0,22.20360331117452,38.181785428348135,0.08603
2306377993,5588923,2H,66,47,01:06:47.682,4043.682872,80,54,5072,499720,0,0,0,0,32.01562118716424,25.486900306192084,0.02144
2306378014,5588923,2H,72,0,01:12:00.444,4356.444097,79,46,5072,563527,0,0,0,0,28.635642126552707,32.34559893761429,0.005284
2306378015,5588923,2H,72,2,01:12:02.570,4358.5706,83,52,5072,512740,0,0,0,0,28.42534080710379,28.57731837234341,0.1418
2306378168,5588923,2H,75,45,01:15:45.388,4581.388817,90,36,2447,622782,0,0,0,0,15.132745950421556,61.270731215544814,0.1675
2306377339,5588923,2H,79,59,01:19:59.040,4835.040586,86,55,2447,146583,0,0,0,0,28.319604517012593,25.376912185980334,0.1176
2306377365,5588923,2H,81,5,01:21:05.951,4901.951511,74,49,2447,447214,0,0,0,0,34.438350715445125,26.79274274387633,0.008174
2306377379,5588923,2H,81,39,01:21:39.111,4935.111688,85,30,2447,622782,0,1,0,0,20.396078054371138,47.060111023723124,0.04719
2306377431,5588923,2H,85,32,01:25:32.249,5168.249219,88,35,2447,622782,0,0,0,0,17.029386365926403,55.66666856493495,0.148
2306378124,5588923,2H,88,39,01:28:39.458,5355.458988,72,66,5072,569212,0,0,0,0,45.967379738244816,16.294846750427425,0.003488
2454466167,5589067,1H,1,52,00:01:52.726,113.726341,89,48,9607,480216,1,0,0,0,21.2602916254693,37.821486206781884,0.1314
2454465883,5589067,1H,3,7,00:03:07.548,188.548746,90,31,19830,784842,0,0,0,0,15.297058540778355,60.4612177404419,0.1045
2454465916,5589067,1H,6,7,00:06:07.537,368.537715,95,60,19830,495865,0,0,0,0,27.85677655436824,14.520149018537028,0.2632
2454465914,5589067,1H,6,13,00:06:13.506,374.506165,72,47,19830,837096,0,0,0,0,35.4682957019364,26.778840406955105,0.0424
2454465953,5589067,1H,9,45,00:09:45.474,586.474841,79,62,19830,784842,0,0,0,0,38.2099463490856,18.74599777316555,0.01016
2454466548,5589067,1H,21,49,00:21:49.614,1310.614081,96,56,9607,474772,0,0,0,0,23.769728648009426,18.505947274207028,0.6592
2454466588,5589067,1H,27,6,00:27:06.222,1627.222023,93,55,9607,631944,1,0,0,0,24.186773244895647,23.198590513648185,0.1983
2454466631,5589067,1H,29,47,00:29:47.195,1788.195954,77,45,9607,145727,0,0,0,0,30.083217912982647,31.452061011999504,0.02372
2454466141,5589067,1H,31,14,00:31:14.481,1875.48165,91,45,19830,282772,1,0,0,0,17.804493814764857,46.877877447285364,0.1361
2454466145,5589067,1H,31,50,00:31:50.994,1911.994338,93,65,19830,137669,0,0,0,0,33.24154027718932,11.911215431971593,0.1252
2454466835,5589067,1H,38,40,00:38:40.256,2321.25688,81,47,9607,682098,0,0,0,0,27.294688127912362,33.04812486997523,0.135
2454466542,5589067,1H,48,25,00:48:25.224,2906.224498,90,35,19830,282772,0,0,0,0,15.033296378372908,61.76255446183274,0.1615
2454466611,5589067,2H,46,3,00:46:03.683,3010.683173,89,30,19830,784842,0,0,0,0,16.492422502470642,56.44788352249083,0.07788
2454466733,5589067,2H,50,59,00:50:59.356,3306.356998,89,52,19830,784842,0,0,0,0,24.08318915758459,29.99157850015586,0.1505
2454466786,5589067,2H,56,2,00:56:02.467,3609.467889,83,29,19830,282772,0,0,0,0,22.561028345356956,42.77603875961453,0.006587
2454467135,5589067,2H,56,33,00:56:33.296,3640.2961,82,26,9607,682098,0,0,0,0,24.351591323771842,38.95878731205102,0.04
2454466842,5589067,2H,59,48,00:59:48.995,3835.995556,82,51,19830,618580,0,0,0,0,28.600699292150182,29.324523618973735,0.164
2454467210,5589067,2H,60,47,01:00:47.870,3894.870891,76,25,9607,614755,0,0,0,0,30.364452901377952,31.827446576673108,0.02089
2454467347,5589067,2H,68,26,01:08:26.159,4353.159047,76,32,9607,532757,0,0,0,0,29.068883707497267,34.34268906720732,0.03636
2454467146,5589067,2H,80,33,01:20:33.001,5080.001602,89,39,19830,784880,0,0,0,0,16.76305461424021,55.22216863363612,0.2203
2454467464,5589067,2H,83,36,01:23:36.318,5263.318644,90,45,9607,532757,0,0,0,0,18.601075237738275,45.53545898556453,0.1033
2454467263,5589067,2H,88,55,01:28:55.581,5582.581699,82,65,19830,495865,0,0,0,0,38.600518131237564,16.374128181442146,0.03814
2454467378,5589067,2H,99,5,01:39:05.335,6192.335711,90,32,19830,784842,0,0,0,0,15.132745950421556,61.270731215544814,0.08453
2362694365,5588977,1H,10,47,00:10:47.495,648.495296,78,38,1614,263802,0,0,0,0,27.294688127912362,36.20143079314286,0.01156
2362694395,5588977,1H,13,2,00:13:02.422,783.422758,81,41,1614,491344,0,0,0,0,25.0,38.45370921670597,0.02513
2362694829,5588977,1H,15,49,00:15:49.591,950.591789,69,51,5072,563527,0,0,0,0,39.81205847478876,23.308845245126783,0.01346
2362694465,5588977,1H,20,59,00:20:59.444,1260.444966,81,50,1614,301047,0,0,0,0,28.844410203711913,29.908934619595467,0.1459
2362694917,5588977,1H,22,15,00:22:15.727,1336.727127,73,63,5072,621523,0,0,0,0,43.18564576337837,17.893709245704272,0.01607
2362694534,5588977,1H,23,43,00:23:43.826,1424.826234,93,44,1614,223794,1,1,0,0,15.620499351813308,52.96071399469619,0.1969
2362695010,5588977,1H,29,7,00:29:07.378,1748.378254,73,24,5072,590629,0,0,0,0,33.52610922848042,28.909811942568346,0.009294
2362695019,5588977,1H,29,19,00:29:19.775,1760.775709,90,33,5072,569212,0,0,0,0,15.033296378372908,61.76255446183274,0.09762
2362695025,5588977,1H,29,31,00:29:31.339,1772.339356,80,40,5072,590629,0,0,0,0,25.709920264364882,37.806529944704465,0.07222
2362694635,5588977,1H,31,39,00:31:39.723,1900.723603,80,54,1614,491344,0,0,0,0,32.01562118716424,25.486900306192084,0.1149
2362695058,5588977,1H,35,7,00:35:07.049,2108.049298,92,44,5072,224153,1,0,0,0,16.401219466856727,51.22094992115961,0.145
2362695061,5588977,1H,35,9,00:35:09.971,2110.971233,75,45,5072,676907,0,0,0,0,31.953090617340916,29.87599269168943,0.08764
2362695871,5588977,1H,37,21,00:37:21.954,2242.954136,78,61,1614,223794,0,0,0,0,38.18376618407357,19.44003482817619,0.01957
2362695111,5588977,1H,38,17,00:38:17.685,2298.685939,86,60,5072,590629,0,0,0,0,32.202484376209235,19.684191501619246,0.00723
2362695378,5588977,2H,56,6,00:56:06.128,3519.128433,88,57,5072,224153,1,0,0,0,28.600699292150182,22.548065763176027,0.04874
2362695575,5588977,2H,63,9,01:03:09.910,3942.910088,88,73,5072,512740,0,0,0,0,42.5440947723653,10.036333752895882,0.0007129
2362695693,5588977,2H,70,30,01:10:30.121,4383.121245,82,47,5072,512740,0,0,0,0,26.419689627245813,33.86116303685892,0.02809
2362695308,5588977,2H,72,18,01:12:18.985,4491.985814,84,28,1614,551573,0,0,0,0,21.840329667841555,43.66778014613036,0.03861
2362695870,5588977,2H,85,46,01:25:46.684,5299.684459,79,39,1614,404216,0,0,0,0,26.476404589747453,37.04691802856159,0.0558
2495277635,5589332,1H,2,49,00:02:49.291,170.291226,91,48,2462,623404,1,0,0,0,19.79898987322333,39.01748307414253,0.145
2495277664,5589332,1H,4,5,00:04:05.878,246.878076,83,69,2462,400352,0,0,0,0,41.340053217188775,13.671307132195828,0.001686
2495277708,5589332,1H,6,14,00:06:14.675,375.67567,91,45,2462,782039,0,0,0,0,17.804493814764857,46.877877447285364,0.3412
2495277912,5589332,1H,14,38,00:14:38.036,879.036783,90,45,2462,623404,0,0,0,0,18.601075237738275,45.53545898556453,0.234
2495277942,5589332,1H,16,8,00:16:08.761,969.761753,86,51,2462,623404,0,0,0,0,25.495097567963924,31.00816038227413,0.011
2495277835,5589332,1H,20,16,00:20:16.108,1217.108904,79,29,9,704,0,0,0,0,26.476404589747453,37.04691802856159,0.01772
2495278090,5589332,1H,24,20,00:24:20.824,1461.824993,93,52,2462,14806,0,1,0,1,21.633307652783937,29.1676133795778,0.5158
2495277964,5589332,1H,27,52,00:27:52.232,1673.232545,73,39,9,134108,0,0,0,0,32.38826948140329,30.754394079558615,0.001501
2495278214,5589332,1H,29,16,00:29:16.544,1757.544782,90,74,2462,400352,0,0,0,0,42.720018726587654,8.800466362669424,0.05565
2495278050,5589332,1H,31,53,00:31:53.406,1914.406812,77,50,9,761607,0,1,0,0,32.2490309931942,27.724056235971396,0.06309
2495278213,5589332,1H,40,22,00:40:22.332,2423.332231,82,54,9,56,0,0,0,0,30.479501308256342,26.0219794833542,0.05681
2495278279,5589332,1H,43,27,00:43:27.246,2608.246535,86,64,9,704,0,0,0,0,35.510561809129406,16.163200811456928,0.127
2495278288,5589332,1H,43,52,00:43:52.629,2633.629561,89,91,9,704,0,0,0,0,59.20304046246274,4.807953963030474,0.01727
2495278299,5589332,1H,44,34,00:44:34.104,2675.104736,74,58,9,485271,0,0,0,0,39.20459156782532,20.968918634056788,0.02469
2495278646,5589332,2H,47,47,00:47:47.568,2934.568503,81,35,2462,623404,0,0,0,0,24.020824298928627,41.05481377096244,0.05943
2495278729,5589332,2H,51,25,00:51:25.078,3152.078996,76,32,2462,623404,0,0,0,0,29.068883707497267,34.34268906720732,0.05371
2495278847,5589332,2H,57,2,00:57:02.484,3489.48406,86,67,2462,577456,0,0,0,0,38.07886552931954,14.026395448169028,0.04956
2495278630,5589332,2H,59,2,00:59:02.416,3609.416749,79,49,9,704,0,0,0,0,30.01666203960727,29.71477316544497,0.01981
2495279016,5589332,2H,66,40,01:06:40.512,4067.512636,85,43,2462,623404,0,0,0,0,21.93171219946131,41.98721249581666,0.172
2495278944,5589332,2H,77,21,01:17:21.146,4708.146739,80,39,9,535816,0,0,0,0,25.495097567963924,38.339103257369295,0.03303
2495278977,5589332,2H,79,47,01:19:47.415,4854.41592,87,33,9,759593,0,0,0,0,18.027756377319946,53.017093073655325,0.1152
2495279376,5589332,2H,80,55,01:20:55.973,4922.973138,95,62,9,594262,1,0,0,0,29.732137494637012,12.634533292749461,0.1398
2495279264,5589332,2H,81,37,01:21:37.226,4964.226757,63,36,2462,14806,0,0,0,0,42.04759208325728,24.138715345475628,0.02144
2495279053,5589332,2H,83,50,01:23:50.062,5097.062882,89,59,9,594262,0,0,0,0,29.68164415931166,19.79887635452493,0.3273
2495279300,5589332,2H,87,16,01:27:16.962,5303.96278,85,66,2462,577456,0,0,0,0,37.73592452822641,15.005741057058774,0.08731
2495279336,5589332,2H,90,30,01:30:30.614,5497.614941,80,26,2462,620569,0,0,0,0,26.248809496813376,36.50631217507593,0.02747
2495279374,5589332,2H,92,57,01:32:57.682,5644.68259,90,67,2462,689344,0,0,0,0,36.24913792078372,12.35155915003019,0.1152
2431188014,5589027,1H,1,45,00:01:45.175,106.175156,80,61,5072,569212,0,0,0,0,36.796738985948195,19.468281379199375,0.08274
2431188548,5589027,1H,35,30,00:35:30.617,2131.617576,86,38,3159,443324,0,0,0,0,19.4164878389476,49.1239075603156,0.1035
2431188880,5589027,2H,48,35,00:48:35.649,2940.649447,86,55,5072,569212,0,0,0,0,28.319604517012593,25.376912185980334,0.1488
2431188888,5589027,2H,51,32,00:51:32.869,3117.869055,89,52,3159,443324,0,0,0,0,24.08318915758459,29.99157850015586,0.288
2431189019,5589027,2H,57,11,00:57:11.826,3456.826241,71,47,3159,365444,0,0,0,0,36.40054944640259,26.19540611523097,0.007145
2431189033,5589027,2H,58,14,00:58:14.107,3519.107468,80,36,5072,590629,0,0,0,0,25.079872407968907,39.39174095007549,0.002245
2431189042,5589027,2H,58,53,00:58:53.307,3558.307744,97,43,5072,621859,1,0,0,0,12.041594578792296,66.03751102542182,0.08476
2431189159,5589027,2H,64,10,01:04:10.031,3875.031555,82,27,5072,676907,0,0,0,0,24.041630560342615,39.794229885067104,0.009528
2431189353,5589027,2H,70,16,01:10:16.042,4241.042352,94,42,3159,365444,1,0,0,0,13.601470508735444,62.28918598474691,0.1468
2431189235,5589027,2H,73,16,01:13:16.050,4421.050262,94,52,5072,332860,0,0,0,0,21.095023109728988,28.544247315417184,0.3593
2431189525,5589027,2H,84,28,01:24:28.962,5093.962641,75,56,3159,286226,0,0,0,0,37.20215047547655,22.51049813699018,0.0367
2366982563,5588969,1H,0,47,00:00:47.927,48.927866,77,56,14376,678611,0,1,0,0,35.608987629529715,23.006069018072566,0.001727
2366982497,5588969,1H,4,27,00:04:27.995,268.995582,87,70,9417,217772,0,0,0,0,40.24922359499622,11.888658039627972,0.006661
2366982600,5588969,1H,4,41,00:04:41.514,282.514905,89,57,14376,678611,0,0,0,0,28.0178514522438,22.24902365721236,0.3434
2366982608,5588969,1H,4,43,00:04:43.450,284.450491,96,52,14376,541249,0,0,0,0,20.12461179749811,26.565051177077994,0.7113
2366982564,5588969,1H,9,4,00:09:04.268,545.268911,89,65,9417,406029,0,0,0,0,34.88552708502482,14.225963898751795,0.1719
2366982632,5588969,1H,12,48,00:12:48.796,769.79645,91,65,9417,699844,0,0,0,0,34.0147027033899,13.181146071659764,0.2195
2366982816,5588969,1H,14,9,00:14:09.131,850.131095,90,75,14376,541249,0,0,0,0,43.657759905886145,8.415590652150946,0.01748
2366982840,5588969,1H,15,32,00:15:32.599,933.599758,86,73,14376,109203,0,0,0,0,43.382023926967726,10.75213305047435,0.0167
2366982882,5588969,1H,19,53,00:19:53.859,1194.859267,76,56,14376,109203,0,0,0,0,36.40054944640259,22.763610472574722,0.02004
2366982893,5588969,1H,21,28,00:21:28.905,1289.905326,87,37,14376,541249,0,0,0,0,18.24828759089466,52.1250163489018,0.04933
2366983002,5588969,1H,29,23,00:29:23.129,1764.129394,93,46,9417,699844,1,0,0,0,16.97056274847714,46.21887523513131,0.2346
2366984027,5588969,1H,32,13,00:32:13.778,1934.778064,76,64,14376,274675,0,0,0,0,41.72529209005013,17.45616304485491,0.03478
2366983157,5588969,1H,41,14,00:41:14.504,2475.504146,72,35,9417,135810,0,0,0,0,33.015148038438355,30.485393627629822,0.003744
2366983185,5588969,1H,42,13,00:42:13.011,2534.011987,76,66,14376,109203,0,0,0,0,43.18564576337837,16.309523206579616,0.002414
2366983245,5588969,1H,46,49,00:46:49.728,2810.728092,73,62,9417,217772,0,0,0,0,42.5205832509386,18.444901190289883,0.03484
2366983361,5588969,2H,48,37,00:48:37.076,3111.07629,90,54,14376,373428,1,0,0,0,25.0,26.396286482485337,0.07234
2366984030,5588969,2H,52,36,00:52:36.419,3350.419401,67,54,14376,109203,0,0,0,0,42.941821107167776,21.205010264357114,0.0156
2366983383,5588969,2H,53,20,00:53:20.761,3394.761244,96,54,9417,406028,0,0,0,0,21.93171219946131,22.047947463560376,0.6841
2366983599,5588969,2H,59,25,00:59:25.625,3759.625331,89,54,14376,541249,1,0,0,0,25.612496949731394,26.604895245420895,0.03086
2366983577,5588969,2H,70,20,01:10:20.770,4414.770337,92,66,9417,406029,0,0,0,0,34.539832078341085,11.883464441064152,0.2925
2366983831,5588969,2H,70,35,01:10:35.805,4429.805958,68,64,14376,408227,0,0,0,0,47.634021455258214,16.929597077513634,0.06198
2366983598,5588969,2H,71,59,01:11:59.766,4513.766204,81,39,9417,406028,0,0,0,0,24.515301344262525,39.71875937155488,0.09652
2366984031,5588969,2H,80,28,01:20:28.560,5022.560937,68,27,14376,408227,0,0,0,0,37.656340767525464,26.47927911613087,0.04258
2366983681,5588969,2H,82,27,01:22:27.973,5141.973585,90,72,9417,699844,0,1,0,0,40.85339643163099,9.64944799140267,0.0465
2366983683,5588969,2H,82,39,01:22:39.671,5153.6712,91,33,9417,396616,0,0,0,1,14.035668847618199,65.2825590889166,0.08326
2366984029,5588969,2H,92,22,01:32:22.432,5736.43229,86,66,14376,631460,0,0,0,0,37.21558813185679,14.695971397242621,0.04307
2366983815,5588969,2H,93,7,01:33:07.804,5781.804691,95,34,9417,69398,0,0,0,0,10.0,83.97442499163331,0.06822
2334202023,5588943,1H,3,24,00:03:24.231,205.231433,78,48,2444,224593,0,0,0,0,30.4138126514911,29.93460172776754,0.06274
2334201868,5588943,1H,14,25,00:14:25.184,866.184595,95,54,1614,301047,1,0,0,0,22.360679774997898,23.248082968525054,0.3327
2334202400,5588943,1H,17,56,00:17:56.647,1077.647856,80,63,2444,231139,0,0,0,0,38.28837943815329,17.999484399432912,0.008599
2334201943,5588943,1H,24,47,00:24:47.747,1488.747438,87,51,1614,540754,0,0,0,0,24.758836806279895,31.342357494187848,0.2598
2334202519,5588943,1H,28,37,00:28:37.748,1718.748873,94,64,2444,134397,0,0,0,0,31.953090617340916,11.89480170028565,0.2705
2334202638,5588943,1H,38,0,00:38:00.476,2281.476165,82,45,2444,557016,0,0,0,0,25.495097567963924,36.03934617345991,0.06038
2334202658,5588943,1H,38,35,00:38:35.882,2316.882157,79,60,2444,557016,0,0,0,0,36.76955262170047,20.21441352799975,0.05792
2334203020,5588943,2H,56,10,00:56:10.985,3512.985732,88,59,2444,557016,0,0,0,0,30.23243291566195,20.17065341185039,0.1411
2334203021,5588943,2H,56,12,00:56:12.351,3514.351669,88,57,2444,557016,0,0,0,0,28.600699292150182,22.548065763176027,0.1837
2334203058,5588943,2H,60,47,01:00:47.751,3789.751453,89,34,2444,134397,0,1,0,0,16.0,58.71550708558255,0.1345
2334202512,5588943,2H,62,41,01:02:41.314,3903.31418,78,24,1614,551573,0,0,0,0,28.792360097775937,33.013096660254185,0.00374
2334203086,5588943,2H,63,41,01:03:41.870,3963.87062,91,43,2444,569593,0,0,0,0,16.64331697709324,52.1250163489018,0.3797
2334202713,5588943,2H,78,33,01:18:33.526,4855.526261,71,31,1614,600432,0,1,0,0,34.132096331752024,29.448014629617532,0.1647
2334203338,5588943,2H,88,50,01:28:50.703,5472.703115,77,35,2444,681063,0,0,0,0,28.0178514522438,35.599219958976164,0.05341
2334203350,5588943,2H,90,3,01:30:03.979,5545.979998,77,38,2444,681063,0,0,0,0,28.284271247461902,35.029440463493,0.03101
2334203355,5588943,2H,90,17,01:30:17.768,5559.768713,90,50,2444,134397,0,0,0,1,21.93171219946131,34.01934998982646,0.3514
2334203374,5588943,2H,94,45,01:34:45.404,5827.404596,82,38,2444,8717,0,0,0,0,23.345235059857504,41.740662731138144,0.006929
2334203378,5588943,2H,95,12,01:35:12.116,5854.116972,90,49,2444,8717,1,0,0,0,21.213203435596427,36.19320730556469,0.1211
2334203380,5588943,2H,95,15,01:35:15.105,5857.105748,89,41,2444,352988,0,0,0,0,17.46424919657298,52.1250163489018,0.1592
2394205710,5589021,1H,3,56,00:03:56.016,237.016982,90,41,1609,340386,0,0,0,0,16.55294535724685,54.442253634586045,0.2526
2394205571,5589021,1H,8,53,00:08:53.626,534.626832,78,58,19830,257800,0,0,0,0,36.124783736376884,21.6559890384225,0.06151
2394206009,5589021,1H,19,16,00:19:16.265,1157.26554,86,56,1609,302292,0,0,0,0,29.068883707497267,24.115388556950947,0.1432
2394206111,5589021,1H,23,42,00:23:42.266,1423.266875,89,65,1609,302292,0,0,0,0,34.88552708502482,14.225963898751795,0.1175
2394206136,5589021,1H,25,4,00:25:04.342,1505.342178,88,55,1609,340386,0,1,0,1,27.018512172212592,25.24362477224919,0.3304
2394206178,5589021,1H,27,18,00:27:18.044,1639.044792,90,59,1609,340386,0,0,0,0,29.154759474226502,19.34644621554769,0.4008
2394206345,5589021,1H,33,20,00:33:20.468,2001.468985,96,56,1609,520291,0,0,0,0,23.769728648009426,18.505947274207028,0.5945
2394206407,5589021,1H,37,55,00:37:55.569,2276.569649,90,49,1609,555939,0,0,0,0,21.213203435596427,36.19320730556469,0.163
2394206418,5589021,1H,38,50,00:38:50.450,2331.45039,88,45,1609,302292,0,0,0,0,20.248456731316587,42.92562661914572,0.243
2394206122,5589021,1H,45,51,00:45:51.411,2752.411961,77,80,19830,618580,0,1,0,0,53.85164807134504,10.136629965047415,0.02156
2394206179,5589021,2H,46,26,00:46:26.356,2865.356377,87,41,19830,235606,1,0,0,0,19.313207915827967,47.97373108248011,0.07937
2394206260,5589021,2H,50,19,00:50:19.954,3098.954996,76,46,19830,137669,0,0,0,0,31.38470965295043,30.003581965407182,0.002266
2394206489,5589021,2H,62,23,01:02:23.986,3822.986231,90,32,19830,137669,0,0,0,0,15.132745950421556,61.270731215544814,0.06941
2394206507,5589021,2H,64,26,01:04:26.118,3945.118031,89,56,19830,282772,0,0,0,0,27.202941017470888,23.606568902437697,0.3447
2394206580,5589021,2H,68,27,01:08:27.383,4186.38385,68,42,19830,614416,0,0,0,0,37.8549864614954,26.225020869315024,0.0007478
2394206957,5589021,2H,73,48,01:13:48.089,4507.089311,77,39,1609,134717,0,0,0,0,28.442925306655784,34.69515353123397,0.0738
2394207006,5589021,2H,77,13,01:17:13.841,4712.841275,92,64,1609,520291,0,0,0,0,32.69556544854363,13.32453126189078,0.3768
2394207050,5589021,2H,83,51,01:23:51.478,5110.478625,86,45,1609,134717,0,0,0,0,21.95449840010015,40.459794756891306,0.05506
2394207069,5589021,2H,86,10,01:26:10.927,5249.927112,72,63,1609,745929,0,0,0,0,43.93176527297759,17.80986090213877,0.01559
2394207081,5589021,2H,87,11,01:27:11.101,5310.10188,85,64,1609,339789,0,0,0,0,36.05551275463989,16.453137274920454,0.01848
2394207083,5589021,2H,87,13,01:27:13.730,5312.730239,97,54,1609,425925,0,0,0,0,21.540659228538015,20.605212066364942,0.7062
2394207124,5589021,2H,90,19,01:30:19.204,5498.204275,90,57,1609,745929,0,0,0,0,27.459060435491963,21.86009912473741,0.1512
2477112644,5589084,1H,0,29,00:00:29.502,30.502763,96,51,679,447358,0,0,0,0,19.235384061671343,29.272968662944194,0.6543
2477112868,5589084,1H,7,30,00:07:30.033,451.033708,89,26,675,493295,0,1,0,0,17.88854381999832,50.312038963925744,0.06315
2477112793,5589084,1H,16,27,00:16:27.659,988.659431,78,66,679,213948,0,0,0,0,41.86884283091664,16.2075552588413,0.001758
2477112917,5589084,1H,20,35,00:20:35.988,1236.988891,79,77,679,550459,0,0,0,0,50.24937810560445,10.840305454330561,0.01404
2477113004,5589084,1H,24,53,00:24:53.513,1494.513887,86,31,679,550459,0,0,0,0,19.235384061671343,49.8012126883005,0.0838
2477113009,5589084,1H,24,57,00:24:57.366,1498.366584,86,72,679,213948,0,0,0,0,42.485291572496,11.220427870059998,0.1039
2477113423,5589084,1H,28,15,00:28:15.792,1696.792554,82,63,675,547260,0,0,0,0,37.013511046643494,17.805938439691392,0.03792
2477113233,5589084,1H,36,2,00:36:02.242,2163.242896,94,47,679,134503,1,0,0,0,17.029386365926403,43.451842301022026,0.1611
2477113282,5589084,1H,38,40,00:38:40.516,2321.516906,93,67,679,550459,0,0,0,0,35.11409973215888,10.619655276155145,0.06448
2477113294,5589084,1H,39,20,00:39:20.320,2361.32011,92,42,679,227894,1,0,0,0,15.264337522473747,56.993348723586976,0.1165
2477113665,5589084,1H,41,49,00:41:49.278,2510.278808,96,35,675,617894,1,1,0,0,9.055385138137417,89.64632684075355,0.03444
2477113422,5589084,2H,46,9,00:46:09.365,2808.365978,81,72,679,550459,0,0,0,0,44.94441010848846,12.560091232940477,0.02253
2477113820,5589084,2H,51,10,00:51:10.614,3109.614124,71,56,675,480145,0,0,0,0,40.496913462633174,21.43295296101411,0.04006
2477113664,5589084,2H,59,43,00:59:43.751,3622.751445,91,47,679,134503,1,0,0,0,19.1049731745428,41.583411808228654,0.1461
2477113814,5589084,2H,70,57,01:10:57.092,4296.092801,87,74,679,722567,0,0,0,0,43.86342439892262,9.970732140224941,0.01568
2477114256,5589084,2H,72,25,01:12:25.638,4384.638205,91,56,675,4498,1,0,0,0,26.076809620810597,22.81654713072474,0.2469
2477113905,5589084,2H,74,3,01:14:03.508,4482.508111,75,59,679,3682,0,0,0,0,39.05124837953327,20.503847439144398,0.0158
2477114080,5589084,2H,85,52,01:25:52.370,5191.370815,76,33,679,495674,0,0,0,0,29.017236257093817,34.44776735630735,0.04004
2477114152,5589084,2H,89,32,01:29:32.459,5411.459707,94,66,679,254408,0,1,0,1,33.83784863137726,10.541604540673138,0.1091
2344949442,5588958,1H,5,11,00:05:11.477,312.477741,92,53,2447,263490,0,0,0,0,23.021728866442675,27.526639163077324,0.3613
2344949395,5588958,1H,6,58,00:06:58.962,419.962865,89,53,675,353833,0,0,0,0,24.839484696748443,28.24973549497429,0.07778
2344949406,5588958,1H,7,57,00:07:57.301,478.301858,87,34,675,353833,0,0,0,0,18.0,53.13010235415598,0.1007
2344949417,5588958,1H,8,40,00:08:40.054,521.054606,74,36,675,364005,0,0,0,0,31.064449134018133,32.26101062355075,0.001197
2344949424,5588958,1H,9,7,00:09:07.675,548.675191,75,50,675,547260,0,0,0,0,34.0,26.671548785868872,0.001371
2344949607,5588958,1H,13,22,00:13:22.619,803.6197,86,37,2447,622782,0,0,0,0,19.235384061671343,49.8012126883005,0.04352
2344949974,5588958,1H,29,24,00:29:24.386,1765.386472,93,56,2447,365446,0,0,0,0,25.059928172283335,21.548130140533196,0.5038
